Point Number;X cooridnate;Y coordinate;Z coordinate
8854;-18;745;217
8855;-801;-143;-164
8856;712;497;-539
8857;-819;580;489
8858;539;-324;-710
8859;740;608;569
8860;370;-479;406
8861;-399;-55;665
8862;-456;-616;-46
8863;159;770;362
8864;-756;691;456
8865;-165;516;-846
8866;492;-521;-750
8867;785;698;-615
8868;-156;615;-838
8869;-372;532;-48
8870;593;883;650
8871;521;-460;584
8872;-527;-61;563
8873;53;855;115
8874;-235;101;-505
8875;681;-619;-428
8876;643;-355;675
8877;652;755;547
8878;690;-407;-558
8879;-536;609;358
8880;849;-377;-746
8881;373;66;673
8882;761;-288;-602
8883;-467;-462;-118
8884;-603;-802;-243
8885;-480;-619;-713
8886;644;-450;-398
8887;-356;-539;486
8888;911;-471;-646
8889;549;-432;489
8890;-677;647;-159
8891;480;631;-354
8892;557;-470;392
8893;854;-390;-552
8894;755;-435;514
8895;571;785;-445
8896;-788;350;479
8897;540;-481;559
8898;-142;-785;759
8899;-408;599;-651
8900;-284;-508;698
8901;-624;-675;-750
8902;-747;-512;792
8903;-347;403;-154
8904;-910;-882;734
8905;731;799;-503
8906;-131;563;-719
8907;35;468;-612
8908;-154;-230;319
8909;-13;817;248
8910;-311;686;-86
8911;-32;79;-652
8912;736;715;639
8913;-63;632;337
8914;99;633;74
8915;709;683;683
8916;779;770;-383
8917;-507;-148;-199
8918;-786;-548;616
8919;475;767;800
8920;-329;-105;552
8921;146;681;247
8922;-111;53;-749
8923;156;-3;697
8924;-828;371;426
8925;-748;-728;578
8926;-388;-564;-765
8927;732;-543;-766
8928;660;882;748
8929;-755;-649;-50
8930;-596;-812;809
8931;-518;-64;665
8932;-587;655;-138
8933;-119;-535;473
8934;465;22;-399
8935;340;462;-184
8936;-550;-697;764
8937;587;-581;320
8938;-487;575;-178
8939;195;-372;-576
8940;-666;-216;682
8941;629;121;-691
8942;712;553;845
8943;573;-622;-565
8944;676;677;622
8945;672;171;-602
8946;-95;532;-506
8947;-422;-619;26
8948;-295;-575;603
8949;-442;-403;-664
8950;-439;36;684
8951;-504;765;-102
8952;-157;643;-674
8953;58;-199;-477
8954;-52;389;-586
8955;608;538;838
8956;226;-401;-613
8957;-109;-617;570
8958;240;41;783
8959;-305;-748;580
8960;140;553;158
8961;577;-510;516
8962;316;696;98
8963;-547;-605;-300
8964;547;600;-338
8965;-623;-595;814
8966;-778;646;315
8967;883;790;-390
8968;665;129;-558
8969;716;685;668
8970;-806;-745;-121
8971;134;13;808
8972;26;692;-685
8973;-364;528;-413
8974;155;-46;679
8975;-834;-605;820
8976;-850;518;453
8977;-738;-638;742
8978;329;-1;440
8979;673;553;820
8980;-387;584;-627
8981;-129;-608;504
8982;677;200;-708
8983;499;208;-44
8984;-677;-451;50
8985;753;-458;-690
8986;18;819;347
8987;-193;-435;188
8988;421;278;-551
8989;676;110;-524
8990;-755;-504;76
8991;500;317;18
8992;-111;636;-860
8993;237;271;37
8994;53;582;203
8995;-212;-161;676
8996;-92;759;-523
8997;-710;-619;-314
8998;-510;653;-310
8999;267;289;647
9000;-237;-636;730
9001;141;757;300
9002;102;-15;645
9003;586;-353;-603
9004;628;-653;-751
9005;681;-301;-529
9006;509;308;-475
9007;-654;337;513
9008;776;622;580
9009;-929;-638;708
9010;-175;-833;556
9011;-202;-778;447
9012;136;500;329
9013;-21;-423;-556
9014;173;-432;-406
9015;-678;-693;-20
9016;-516;-59;-273
9017;626;595;-372
9018;614;807;804
9019;677;-370;574
9020;562;176;-59
9021;474;764;-563
9022;-70;132;-419
9023;108;-59;462
9024;568;617;-356
9025;293;-462;609
9026;600;563;902
9027;-471;771;-225
9028;-500;-348;607
9029;-643;369;633
9030;-161;-386;369
9031;6;-160;317
9032;636;603;737
9033;-313;-158;-595
9034;-309;430;-714
9035;510;-523;390
9036;78;-442;-582
9037;504;-92;-552
9038;115;-374;-642
9039;-763;-578;-257
9040;123;-52;614
9041;-112;-665;458
9042;787;-535;-410
9043;-521;-798;-769
9044;-225;-427;517
9045;413;364;-249
9046;705;635;-509
9047;-767;420;647
9048;751;-455;-591
9049;-656;-495;76
9050;-279;590;-842
9051;556;22;-643
9052;-190;-453;179
9053;-707;-239;-291
9054;-352;-667;-832
9055;174;784;232
9056;28;67;516
9057;-127;167;-629
9058;-455;-543;-759
9059;-345;-225;816
9060;-189;553;-714
9061;-248;16;-440
9062;-594;-701;-210
9063;478;-104;-563
9064;416;-321;-404
9065;-561;-154;616
9066;51;-49;-552
9067;-501;596;-7
9068;749;211;-705
9069;265;612;375
9070;756;879;822
9071;700;-267;-573
9072;-485;52;-75
9073;685;583;715
9074;-435;-399;725
9075;-732;505;246
9076;-4;5;-523
9077;16;696;283
9078;-110;416;-779
9079;-263;-685;-709
9080;-381;-267;244
9081;-315;-106;817
9082;-273;-59;211
9083;97;860;103
9084;-137;-109;152
9085;-529;-725;-88
9086;739;678;607
9087;-282;427;-563
9088;-633;-498;-809
9089;-52;-424;193
9090;430;-326;317
9091;-241;-436;25
9092;607;550;613
9093;624;798;-612
9094;-698;-884;661
9095;388;207;606
9096;612;514;811
9097;657;-416;524
9098;-808;-732;893
9099;23;504;255
9100;-151;821;-745
9101;-109;-267;128
9102;365;-637;508
9103;580;-406;343
9104;588;281;-235
9105;-602;-853;584
9106;757;-504;496
9107;-484;-158;782
9108;-273;116;-413
9109;552;-617;-655
9110;655;525;-299
9111;-501;466;-207
9112;648;-327;389
9113;-793;-59;35
9114;28;-310;-415
9115;320;-298;486
9116;303;341;-138
9117;-120;637;-571
9118;-1;679;20
9119;-297;-247;0
9120;-179;-76;-477
9121;489;-274;462
9122;653;853;909
9123;-580;-112;-296
9124;-891;389;541
9125;648;-326;499
9126;-533;-646;126
9127;474;667;830
9128;592;852;713
9129;-726;530;710
9130;234;479;207
9131;-654;-521;-102
9132;-557;-734;-762
9133;-106;-368;87
9134;-664;490;-300
9135;640;-263;413
9136;499;587;657
9137;-332;-486;-566
9138;-254;-490;754
9139;527;645;-388
9140;344;-598;521
9141;-662;-605;531
9142;275;131;827
9143;-540;573;347
9144;550;314;74
9145;-763;-616;-152
9146;-598;642;-300
9147;-624;653;-52
9148;473;225;-588
9149;751;650;741
9150;-559;-211;581
9151;-17;-265;-523
9152;10;-368;-401
9153;-21;30;672
9154;191;800;251
9155;254;291;106
9156;-185;-220;-566
9157;218;246;433
9158;762;612;582
9159;-837;-649;584
9160;501;-445;-585
9161;-623;-631;804
9162;20;456;-783
9163;-683;-607;688
9164;699;228;-382
9165;-327;-541;546
9166;-178;74;-718
9167;705;-487;-434
9168;-336;-488;492
9169;-369;-785;-590
9170;-664;-770;-639
9171;-229;677;-721
9172;-558;-289;-163
9173;92;-318;-549
9174;-676;534;624
9175;-224;-599;364
9176;855;740;-494
9177;-162;-408;315
9178;-644;-818;894
9179;593;-61;-472
9180;-319;-351;171
9181;602;-436;-676
9182;-555;507;-299
9183;330;-354;-625
9184;268;-488;-506
9185;-740;-496;34
9186;464;119;18
9187;-579;-689;-611
9188;-129;-393;175
9189;-654;-71;777
9190;-641;-229;651
9191;-816;60;-229
9192;428;-5;-639
9193;766;600;-264
9194;-562;-878;778
9195;133;-406;-510
9196;-291;-551;742
9197;-539;549;605
9198;-249;-758;590
9199;-483;-299;719
9200;-532;596;407
9201;-435;-715;-437
9202;576;823;-545
9203;655;863;596
9204;-617;-728;906
9205;586;-551;-500
9206;-554;-617;-250
9207;-120;618;-640
9208;503;603;-381
9209;-26;-286;-357
9210;261;-399;-606
9211;-704;521;228
9212;-286;634;-595
9213;465;-583;322
9214;523;-449;660
9215;19;269;604
9216;498;-518;-762
9217;535;-528;631
9218;-760;-717;758
9219;322;-501;-397
9220;644;-563;672
9221;-360;-229;195
9222;151;-136;-450
9223;820;778;-378
9224;-171;-376;561
9225;434;797;-431
9226;418;-455;681
9227;-164;140;-376
9228;-22;106;578
9229;125;646;364
9230;80;505;286
9231;795;-527;-541
9232;-762;-634;830
9233;672;-450;415
9234;591;63;-524
9235;-376;-274;843
9236;46;-19;577
9237;-249;-364;7
9238;43;194;585
9239;724;579;-553
9240;505;-20;-393
9241;-756;-84;7
9242;-67;-560;435
9243;-829;499;409
9244;260;316;-184
9245;-29;-331;265
9246;-784;-607;637
9247;-550;-432;-717
9248;350;-364;-572
9249;-270;-226;122
9250;-247;-494;749
9251;334;298;-245
9252;-353;-299;692
9253;-826;477;570
9254;-565;-586;710
9255;836;-449;-582
9256;-903;-736;598
9257;633;824;562
9258;-556;-791;734
9259;-445;759;-69
9260;-397;-304;554
9261;-577;42;70
9262;487;-543;449
9263;519;-395;359
9264;-139;-345;225
9265;437;298;-510
9266;311;50;714
9267;-120;691;181
9268;-155;546;-450
9269;634;623;-541
9270;522;334;-613
9271;-745;-515;-182
9272;751;-507;-776
9273;-758;-706;957
9274;-664;-76;733
9275;-539;507;-277
9276;-354;574;-125
9277;-131;-769;549
9278;496;659;-602
9279;651;-567;383
9280;-670;733;469
9281;661;-107;-621
9282;474;325;-608
9283;759;-451;-554
9284;416;183;-582
9285;348;-349;-362
9286;332;-417;622
9287;-790;-576;586
9288;539;165;-152
9289;826;814;-510
9290;-615;-340;728
9291;634;-439;718
9292;-233;-180;773
9293;-770;-785;-76
9294;500;891;751
9295;-238;-215;151
9296;242;179;-179
9297;732;87;-530
9298;356;-364;420
9299;770;-401;-762
9300;-546;440;495
9301;-615;-218;-61
9302;658;94;-489
9303;327;-327;566
9304;426;1;-706
9305;76;740;353
9306;-811;-718;590
9307;-782;426;609
9308;72;539;173
9309;-512;-854;-628
9310;-495;687;-39
9311;651;543;792
9312;508;-245;521
9313;-836;529;527
9314;-609;-251;-225
9315;772;250;-623
9316;-155;-164;-543
9317;-731;644;584
9318;-314;-667;574
9319;82;-245;-637
9320;-265;-590;452
9321;562;217;-29
9322;-309;-12;-430
9323;-871;-140;-44
9324;139;904;163
9325;-97;0;-426
9326;-58;-137;368
9327;-89;638;-610
9328;-522;-675;790
9329;-162;-98;-803
9330;436;410;151
9331;-632;-442;-103
9332;-458;615;-293
9333;390;165;495
9334;38;-187;-485
9335;53;767;73
9336;253;305;608
9337;526;-384;436
9338;804;635;-608
9339;-736;-559;-187
9340;-101;235;-627
9341;-224;209;-695
9342;-633;-581;715
9343;-135;-533;775
9344;-619;-176;835
9345;372;155;475
9346;-480;4;-7
9347;-542;-738;-69
9348;-411;86;688
9349;411;247;161
9350;-420;-376;683
9351;-26;-334;-530
9352;-679;-512;-94
9353;-358;646;-232
9354;247;-439;-334
9355;-109;-666;462
9356;-258;554;-631
9357;-713;-501;-2
9358;-60;740;283
9359;594;873;-553
9360;-206;-383;645
9361;-643;519;658
9362;5;-269;-609
9363;-689;-537;65
9364;-625;-628;-59
9365;550;-290;524
9366;-50;-220;355
9367;-698;-773;-93
9368;-386;-154;917
9369;751;605;618
9370;-391;-477;-760
9371;-180;-293;143
9372;-749;-750;483
9373;-217;-29;-424
9374;542;249;-230
9375;-427;-211;916
9376;124;-432;-551
9377;400;151;-13
9378;620;680;620
9379;26;8;656
9380;634;721;-664
9381;779;-329;-481
9382;50;-483;620
9383;513;841;-321
9384;-9;-747;525
9385;-278;-291;31
9386;87;-581;606
9387;-575;39;15
9388;713;516;656
9389;-9;748;-638
9390;397;178;-247
9391;-61;434;-750
9392;113;-333;-284
9393;494;204;34
9394;-820;-676;599
9395;-467;-198;-79
9396;-96;-82;178
9397;-498;520;-139
9398;-45;528;-834
9399;-652;-544;-185
9400;-811;447;499
9401;482;39;-461
9402;-393;-264;688
9403;252;137;677
9404;-533;-821;-623
9405;-626;-152;90
9406;-757;462;422
9407;-684;-543;703
9408;-601;-185;23
9409;467;-580;403
9410;586;-438;313
9411;359;256;534
9412;-598;500;344
9413;113;120;470
9414;467;100;-413
9415;578;155;-409
9416;668;-508;652
9417;-325;-298;169
9418;396;33;-561
9419;622;-352;-774
9420;409;206;-227
9421;515;-568;586
9422;-719;-915;644
9423;-344;-750;-672
9424;-19;745;-784
9425;-647;566;-132
9426;599;893;-385
9427;-133;406;-525
9428;619;-501;496
9429;-537;386;559
9430;-272;-226;592
9431;840;556;-447
9432;105;-453;-473
9433;410;127;-129
9434;65;41;628
9435;-854;-173;-30
9436;485;197;-458
9437;-460;-713;-62
9438;-637;-685;767
9439;-633;596;-211
9440;681;70;-613
9441;-510;-730;719
9442;631;-601;-639
9443;-623;502;-110
9444;-209;-98;-572
9445;87;-393;-422
9446;-368;382;-278
9447;-229;44;-425
9448;479;567;-444
9449;-768;38;-132
9450;-645;-168;-306
9451;-579;338;436
9452;26;747;276
9453;43;-238;112
9454;9;109;-476
9455;25;556;-845
9456;113;721;235
9457;-639;-191;-177
9458;726;-519;-841
9459;-592;-230;660
9460;716;-18;-458
9461;-511;-576;-139
9462;-663;-670;-156
9463;682;-307;-650
9464;-99;764;129
9465;462;282;-310
9466;628;805;889
9467;-105;-332;220
9468;-514;690;-347
9469;-209;-240;92
9470;-679;113;-258
9471;438;128;-204
9472;-662;-130;-193
9473;348;159;-606
9474;254;543;107
9475;579;-369;399
9476;-320;-82;719
9477;47;-485;-535
9478;742;-615;-484
9479;672;-583;-468
9480;647;787;586
9481;-540;768;-99
9482;35;520;-743
9483;416;870;701
9484;-731;655;380
9485;-436;-11;794
9486;-598;617;-59
9487;168;-188;-265
9488;129;-28;772
9489;-99;-773;541
9490;-385;461;-345
9491;65;23;-547
9492;50;555;322
9493;-645;-278;666
9494;-688;301;537
9495;9;30;511
9496;441;377;16
9497;-309;573;-243
9498;-319;531;-695
9499;-306;-124;228
9500;804;616;673
9501;681;927;-476
9502;-274;-173;189
9503;588;-267;501
9504;227;-345;-691
9505;-373;639;-225
9506;464;-33;-651
9507;552;486;657
9508;-107;638;-852
9509;-679;-528;-269
9510;752;685;-352
9511;-271;61;-406
9512;9;572;175
9513;214;-43;424
9514;806;591;756
9515;-591;560;-443
9516;205;64;706
9517;-46;-468;91
9518;-367;-22;772
9519;806;676;-587
9520;-551;96;-180
9521;-268;-78;858
9522;-243;-653;600
9523;-714;-282;-95
9524;-26;-432;-444
9525;-755;-1;-95
9526;-591;-619;-173
9527;-844;656;532
9528;-615;-732;-214
9529;-826;424;487
9530;-731;-620;878
9531;-4;-312;-596
9532;132;613;91
9533;-863;-543;824
9534;315;12;705
9535;-454;-575;-208
9536;261;461;-193
9537;-607;709;-70
9538;572;-583;315
9539;-242;102;-369
9540;-146;-698;434
9541;425;329;-117
9542;-174;-160;-555
9543;491;-9;-380
9544;-134;-707;431
9545;14;433;-677
9546;-518;-751;-46
9547;594;809;-460
9548;-500;716;-296
9549;-675;-299;-218
9550;-288;-47;-498
9551;762;174;-541
9552;-624;-55;598
9553;-416;442;-307
9554;-772;-704;544
9555;638;-400;298
9556;-431;611;-15
9557;-168;750;-580
9558;768;578;627
9559;-528;383;491
9560;-231;396;-599
9561;-551;608;565
9562;207;-130;-387
9563;-442;-175;626
9564;-553;734;-124
9565;-747;-260;-54
9566;-85;-754;414
9567;374;706;697
9568;-522;374;597
9569;-626;-223;-192
9570;242;211;-9
9571;157;83;491
9572;514;47;-481
9573;-586;-467;-184
9574;176;-202;-648
9575;-503;-730;-46
9576;705;751;-490
9577;-607;-808;-241
9578;-399;445;-383
9579;-89;-588;754
9580;-647;132;-241
9581;-369;383;-301
9582;772;-418;-496
9583;-79;-672;406
9584;804;171;-630
9585;500;-567;323
9586;-587;-701;33
9587;295;-338;535
9588;484;748;-598
9589;535;-305;-653
9590;-229;-170;808
9591;-8;675;365
9592;-521;-512;39
9593;-294;-506;598
9594;472;209;-277
9595;653;673;740
9596;330;-269;-599
9597;422;74;-173
9598;-665;529;-305
9599;471;-538;317
9600;-164;250;-512
9601;-123;120;-621
9602;763;686;-603
9603;-210;116;-364
9604;-117;-712;712
9605;45;-457;-623
9606;492;783;738
9607;-377;-91;781
9608;-559;428;275
9609;-608;-756;-43
9610;-145;-518;605
9611;539;-263;387
9612;-835;-682;761
9613;270;607;164
9614;587;660;717
9615;-893;-853;854
9616;205;-339;-412
9617;107;-46;663
9618;62;-359;-338
9619;173;-321;-634
9620;502;-572;704
9621;-531;-182;859
9622;-660;60;-130
9623;551;-448;399
9624;-485;402;421
9625;-364;-608;-620
9626;334;358;-21
9627;-416;564;-430
9628;638;-546;528
9629;464;802;559
9630;-191;-596;676
9631;-639;454;688
9632;-587;697;394
9633;311;-283;-614
9634;-430;-591;-600
9635;65;-299;-410
9636;24;491;-573
9637;-224;-473;412
9638;-572;-228;803
9639;-711;-598;-52
9640;516;-491;743
9641;-568;-604;-7
9642;-277;-291;653
9643;449;134;-232
9644;-124;-709;783
9645;-193;675;-725
9646;-120;-615;663
9647;100;-229;-406
9648;-490;-238;-223
9649;705;-357;-700
9650;-680;402;665
9651;-768;-731;498
9652;475;794;741
9653;320;-525;-417
9654;-512;-201;724
9655;-759;-461;-125
9656;402;280;-151
9657;31;-409;120
9658;364;295;-281
9659;707;208;-756
9660;-576;-108;932
9661;-734;-436;-46
9662;-27;-537;538
9663;626;575;-352
9664;130;584;121
9665;487;731;672
9666;-313;672;-339
9667;674;559;614
9668;3;-473;-454
9669;527;494;739
9670;-534;-232;847
9671;-736;-671;-21
9672;734;-371;-766
9673;-503;420;-316
9674;-360;-628;-756
9675;-71;-154;8
9676;546;-605;634
9677;-474;-594;-17
9678;598;843;529
9679;-288;-263;63
9680;677;605;-673
9681;-714;-679;-686
9682;-4;-392;245
9683;63;-278;-562
9684;612;777;-631
9685;503;285;-696
9686;580;533;673
9687;-27;12;-536
9688;648;-238;553
9689;-437;632;-302
9690;248;114;-107
9691;707;578;-507
9692;375;-399;-543
9693;-396;-441;-589
9694;-545;454;-23
9695;100;734;341
9696;-36;536;269
9697;473;446;-17
9698;791;702;-291
9699;-463;-211;519
9700;621;-539;-488
9701;-137;413;-757
9702;-315;-204;825
9703;-876;-656;693
9704;-479;421;-371
9705;221;-21;462
9706;-574;-658;626
9707;-151;-432;578
9708;310;159;-207
9709;-826;-40;12
9710;-323;478;-328
9711;749;704;-416
9712;495;112;-666
9713;192;652;118
9714;-316;-271;598
9715;789;230;-541
9716;303;157;669
9717;706;-579;-721
9718;699;546;-527
9719;-698;-417;-75
9720;-709;569;661
9721;-235;467;-832
9722;564;-420;-491
9723;338;181;431
9724;-396;622;-83
9725;672;-93;-610
9726;-280;219;-589
9727;32;-644;571
9728;-620;-771;-78
9729;175;-291;-310
9730;-697;-612;146
9731;-616;384;-303
9732;-749;302;355
9733;-180;-196;-579
9734;511;899;811
9735;-299;-705;499
9736;431;-25;-584
9737;-641;428;674
9738;552;153;-812
9739;-534;444;447
9740;-953;-735;681
9741;468;-654;527
9742;-442;-537;-853
9743;-639;-712;920
9744;160;-322;-478
9745;776;752;615
9746;-514;-798;-665
9747;-690;-676;905
9748;652;782;-514
9749;664;728;770
9750;232;100;839
9751;653;811;845
9752;-638;532;-314
9753;-74;641;128
9754;-733;-495;-31
9755;526;614;-350
9756;436;6;-654
9757;734;704;-275
9758;661;-534;402
9759;-715;-132;6
9760;-627;-667;-232
9761;695;810;-340
9762;-531;-305;603
9763;-257;-236;26
9764;-464;-527;46
9765;550;750;917
9766;831;650;768
9767;-111;490;-771
9768;345;331;-218
9769;751;-604;-423
9770;-283;-123;89
9771;430;108;619
9772;-274;-127;881
9773;-440;-767;-730
9774;-310;492;-257
9775;252;302;442
9776;819;-621;-774
9777;590;-480;544
9778;-725;-511;697
9779;-573;-776;879
9780;691;-525;655
9781;-528;-739;-739
9782;210;681;38
9783;332;217;79
9784;-145;-631;357
9785;543;643;-355
9786;-223;677;-791
9787;-167;669;-485
9788;845;-481;-602
9789;-262;25;-546
9790;-758;-185;66
9791;470;823;725
9792;-279;-209;557
9793;36;-382;211
9794;711;722;818
9795;-504;39;-205
9796;-415;-761;-595
9797;454;89;-190
9798;93;282;533
9799;-48;-435;152
9800;366;-402;-304
9801;541;191;-736
9802;551;201;-624
9803;-639;-798;-219
9804;75;67;-495
9805;-764;-235;-164
9806;-911;487;489
9807;-663;-605;61
9808;-746;-162;-222
9809;755;82;-439
9810;664;671;-305
9811;-195;-649;398
9812;-88;-320;313
9813;-41;-218;149
9814;-534;373;-260
9815;-457;-26;10
9816;-679;-567;-568
9817;-97;703;222
9818;-144;-4;-356
9819;714;153;-622
9820;-210;-311;19
9821;-98;-797;621
9822;659;-551;574
9823;-498;-667;-747
9824;-589;572;368
9825;-55;-53;-453
9826;531;839;641
9827;440;248;-290
9828;-630;-626;115
9829;-703;-857;-84
9830;875;-566;-724
9831;-468;-412;-659
9832;-783;446;332
9833;-218;-160;-730
9834;641;-516;397
9835;-694;-507;106
9836;364;526;-16
9837;-262;-133;135
9838;-733;-200;-136
9839;-646;-823;615
9840;666;-292;-498
9841;-161;545;-436
9842;-459;-251;833
9843;-712;-636;-58
9844;-771;-958;777
9845;-183;-358;7
9846;-616;-932;710
9847;354;115;784
9848;355;330;-302
9849;-527;651;-377
9850;-154;-415;203
9851;-597;594;-127
9852;773;811;-305
9853;-6;-657;530
9854;581;726;589
9855;-453;-579;-209
9856;717;647;592
9857;-767;529;376
9858;324;290;-6
9859;-399;-335;652
9860;-468;688;-210
9861;-771;466;671
9862;-586;12;85
9863;-393;-496;-533
9864;-502;-670;695
9865;-823;-778;-79
9866;-545;-136;30
9867;-480;712;-126
9868;-538;-332;624
9869;-138;-525;456
9870;505;474;-91
9871;-45;-49;-727
9872;-368;-150;569
9873;-92;-335;264
9874;-608;-723;666
